Ticker,Start_Close,End_Close,Min_Close,Max_Close,Average_Volume
AMD,10.979999542236328,467.510009765625,9.529999732971191,467.510009765625,63571609.388335705
MSFT,78.69990539550781,418.5700073242188,77.83920288085938,538.6585693359375,28049808.8667615
NVDA,4.928264617919922,215.3300018310547,3.150397300720215,235.7400054931641,420360514.5092461
^IXIC,7006.89990234375,26343.970703125,6192.919921875,26635.220703125,5002703319.1085825
